#{"t_start": 1776169974.3279428, "env_id": "None"}
10.538073,6,34.861378
12.492216,8,34.874128
10.768115,6,34.881941
10.877714,6,34.887571
12.051869,7,34.897941
11.705716,7,34.905214
10.856902,6,34.915961
8.885771,5,34.923842
10.264819,6,34.931409
11.620281,7,34.938676
10.89316,6,34.951281
10.838865,6,34.964516
10.479568,6,34.971456
12.18988,7,34.983937
10.612462,6,34.997705
10.150473,6,35.004839
10.4978,6,35.018848
10.36365,6,35.036075
11.944337,7,35.052157
9.924461,6,35.065868
11.778513,7,35.082654
9.601292,6,35.101833
10.306137,6,35.121821
10.745779,6,35.138038
12.312596,7,35.167434
10.855517,6,35.190891
10.003225,6,35.220072
10.756742,6,35.233375
10.530317,6,35.246892
11.958777,7,35.266572
10.458479,6,35.285595
10.486732,6,35.305409
9.88881,6,35.328931
10.811311,6,35.337119
10.400194,6,35.347213
10.169004,6,35.353621
10.542996,6,35.363475
10.277593,6,35.367947
10.164828,6,35.376206
14.269883,8,35.382666
11.720331,7,35.386855
10.471695,6,35.395691
12.124072,7,35.404182
10.643,6,35.414587
10.793413,6,35.41926
10.301434,6,35.428524
11.663972,7,35.434752
10.576064,6,35.444719
8.888437,5,35.449474
8.825378,5,35.453091
10.423064,6,35.462678
12.459792,7,35.468057
10.935374,6,35.477858
8.888784,5,35.483235
11.505697,7,35.488136
12.475148,7,35.49918
11.975714,7,35.50524
10.119207,6,35.516188
11.827761,7,35.521155
10.692836,6,35.531522
10.797994,6,35.53668
10.554161,6,35.545846
12.071667,7,35.550859
10.085602,6,35.554798
16.069637,9,35.565841
8.952451,5,35.569909
10.249475,6,35.580457
10.218715,6,35.585342
10.837333,6,35.592383
10.229881,6,35.598284
10.309699,6,35.602641
11.9371,7,35.61004
10.779701,6,35.620903
9.02684,5,35.631408
10.859058,6,35.638388
10.871121,6,35.650469
10.886276,6,35.663732
12.008555,7,35.677975
11.92983,7,35.68743
12.03674,7,35.698264
10.088385,6,35.705783
11.814421,7,35.717493
10.726677,6,35.728312
10.400246,6,35.734416
10.895403,6,35.738777
9.532844,6,35.747647
10.734519,6,35.752593
9.01441,5,35.760102
10.247435,6,35.765329
10.018722,6,35.781185
9.99162,6,35.786314
10.877945,6,35.795945
10.199371,6,35.802445
9.907363,6,35.81286
10.909789,6,35.818311
10.091988,6,35.827657
10.164898,6,35.833103
9.757819,6,35.837564
11.872703,7,35.847655
13.138944,8,35.853881
10.49389,6,37.758015
10.673314,6,37.766134
11.917788,7,37.770898
9.67346,6,37.78397
11.936048,7,37.79272
10.85964,6,37.798993
10.663018,6,37.803689
10.761004,6,37.814288
9.933733,6,37.819001
10.355291,6,37.828284
10.300761,6,37.8366
14.018228,8,37.848159
10.133909,6,37.852382
10.168514,6,37.862328
11.990383,7,37.867794
10.325253,6,37.875386
10.921569,7,37.881899
10.022274,6,37.888505
11.10049,7,37.898109
9.97317,6,37.904847
9.890097,6,37.916396
12.194464,7,37.929858
12.083571,7,37.935895
10.572239,6,37.946934
9.989311,6,37.959562
10.566635,6,37.967131
12.060718,7,37.971834
12.01552,7,37.982479
10.850041,6,37.988917
12.006047,7,37.999544
10.71191,6,38.004744
10.155019,6,38.014258
10.448445,6,38.019912
10.232367,6,38.028919
10.46731,6,38.035096
9.523017,6,38.04322
10.772475,6,38.048753
10.191165,6,38.053559
11.392037,7,38.063803
10.912991,6,38.067838
10.126894,6,38.08709
10.923672,6,38.100123
10.772227,6,38.115941
10.755918,6,38.123846
9.799892,6,38.130031
10.514624,6,38.137078
12.159176,7,38.146356
9.35317,6,38.151203
11.91432,7,38.158553
10.847616,6,38.164498
9.023255,5,38.169581
10.055546,6,38.178298
10.410295,6,38.183056
10.240584,6,38.188276
10.211237,6,38.197279
9.593574,6,38.202725
10.806752,6,38.213336
11.714196,7,38.221406
10.406381,6,38.230682
11.303841,7,38.238859
12.033314,7,38.248018
10.12342,6,38.254824
10.973976,6,38.264438
10.651344,6,38.272029
8.833752,5,38.281207
10.704924,6,38.287768
10.73401,6,38.298017
10.736992,6,38.304019
10.260691,6,38.314009
11.85949,7,38.321979
9.517557,6,38.33525
10.609691,6,38.351068
10.830178,6,38.362734
10.648174,6,38.368245
10.444649,6,38.378528
12.024064,7,38.384182
9.075792,5,38.388137
10.819446,6,38.399423
11.917709,7,38.412659
11.988876,7,38.418894
10.255573,6,38.432453
10.674018,6,38.444189
9.73075,6,38.453163
10.126174,6,38.463108
10.67038,6,38.473785
11.947805,7,38.483096
12.260761,7,38.497834
9.802621,6,38.510468
10.448155,6,38.521792
9.970581,6,38.531083
10.031978,6,38.542513
10.308996,6,38.548845
12.15985,7,38.559327
11.632754,7,38.567569
10.16198,6,38.577717
10.185604,6,38.589861
10.776574,6,38.598575
9.83215,6,38.608984
10.309326,6,38.615953
11.633114,7,38.629134
11.97166,7,38.64207
10.823793,6,38.652432
9.97006,6,38.66161
18.090554,10,38.678636
10.334346,6,38.691042
10.732194,6,38.702819
10.39676,6,38.712192
10.678569,6,38.718861
10.600577,6,38.729266
10.781613,6,38.740577
10.121997,6,38.748731
10.52715,6,38.758529
9.891461,6,38.76647
10.204025,6,38.779919
10.513365,6,38.794391
10.963963,6,38.807802
10.531872,6,38.814385
10.390567,6,38.825554
10.044816,6,38.831478
10.499977,6,38.842275
11.893611,7,38.855776
10.83209,6,38.866632
11.997988,7,38.879238
12.153929,7,38.892894
10.727135,6,38.900334
10.291629,6,38.912133
10.53403,6,38.925609
11.478187,7,38.934806
10.78975,6,38.942558
10.279111,6,38.947427
10.763935,6,38.957669
10.426446,6,38.963516
11.822089,7,38.974309
11.14418,6,38.981304
12.199291,7,38.993572
10.231587,6,38.999985
10.235583,6,39.009122
11.711809,7,39.01603
10.111513,6,39.026974
11.913664,7,39.038288
10.124756,6,39.044854
10.145931,6,39.051032
10.728885,6,39.058563
9.021125,5,39.062875
10.099349,6,39.073182
10.749043,6,39.081707
12.001992,7,39.095707
10.742717,6,39.110546
10.917974,6,39.123224
10.511195,6,39.129575
10.899094,7,39.143739
11.987663,7,39.159092
11.013867,7,39.174433
9.933209,6,39.182483
10.360271,6,39.192642
10.760839,6,39.206458
10.82085,6,39.217498
12.095327,7,39.231749
10.82298,6,39.246279
11.666262,7,39.262399
10.418581,6,39.276542
10.868591,6,39.290206
10.784335,6,39.298572
10.619264,6,39.309082
10.15992,6,39.321262
10.887289,6,39.332447
9.906677,6,39.346798
11.77927,7,39.362233
10.3623,6,39.378887
10.641761,6,39.3983
12.427988,8,39.412473
9.511178,6,39.421831
10.897,6,39.432567
10.884239,6,39.457487
10.213336,6,39.465713
10.102132,6,39.477924
10.997775,6,39.482447
10.899353,6,39.494004
10.538334,6,39.498429
11.752968,7,39.509548
9.795188,6,39.51417
10.333268,6,39.52403
10.069326,6,39.528143
11.948073,7,39.532681
10.165352,6,39.544522
10.093888,6,39.548394
11.794085,7,39.558059
10.775528,6,39.562654
9.962584,6,39.570642
10.976213,6,39.577722
11.572622,7,39.588826
8.883804,5,39.595072
10.898447,6,39.60587
9.513093,6,39.613419
9.889155,6,39.626868
10.845032,6,39.631737
10.795924,6,39.64111
11.320214,7,39.648552
10.891132,6,39.660311
9.537264,6,39.666886
14.239638,8,39.678841
10.790954,6,39.691411
10.8373,6,39.702853
10.194958,6,39.710277
10.822305,6,39.716597
10.857718,6,39.726465
10.051196,6,39.732729
11.971005,7,39.745356
10.834313,6,39.756062
11.794418,7,39.763318
8.864232,5,39.769443
11.802517,7,39.778411
10.30516,6,39.788343
11.980436,7,39.794986
10.429342,6,39.804685
10.769917,6,39.811747
11.956028,7,39.818945
10.461203,6,39.825958
10.868623,6,39.831592
10.484189,6,39.841382
10.868333,6,39.84802
8.880129,5,39.857129
10.920671,6,39.861792
13.425894,8,39.866734
11.873154,7,39.879753
11.881415,7,39.892672
12.008275,7,39.897839
10.294413,6,39.905806
10.760757,6,39.911511
10.668352,6,39.918157
10.547992,6,39.925384
11.28549,7,39.931304
10.696635,6,39.941658
10.07541,6,39.94743
9.96233,6,39.958284
10.823599,6,39.965603
10.027882,6,39.975673
12.360651,7,39.983281
10.431896,6,39.992317
10.887505,6,39.998621
10.801649,6,40.008555
9.15503,5,40.012377
11.964451,7,40.020663
9.887319,6,40.026338
11.984397,7,40.032457
10.791135,6,40.041661
12.198786,7,40.046351
10.572323,6,40.052325
10.859436,6,40.05938
10.575979,6,40.063995
12.038432,7,40.072589
11.75709,7,40.078777
10.412279,6,40.090615
10.909461,6,40.095058
10.760165,6,40.106867
11.940658,7,40.112488
10.244995,6,40.119306
10.187861,6,40.126051
10.02809,6,40.13166
10.195292,6,40.142409
12.166819,7,40.147512
10.988806,6,40.155781
11.75378,7,40.161437
12.095761,7,40.166162
11.432362,7,40.175244
11.91731,7,40.180979
12.279831,7,40.190717
11.907063,7,40.204946
12.10287,7,40.210759
8.967098,5,40.215114
10.784787,6,40.22649
9.988054,6,40.300256
10.336009,6,40.347711
10.284036,6,40.373918
9.626359,6,40.391339
11.826064,7,40.443022
10.692923,6,40.477823
10.951926,6,40.520035
12.400534,7,40.54922
10.150014,6,40.616357
10.744815,6,40.633693
9.979157,6,40.653476
10.125457,6,40.666152
11.927434,7,40.677896
10.773096,6,40.688415
10.358805,6,40.694759
10.715253,6,40.706549
10.88765,6,40.713444
12.03244,7,40.723268
10.843602,6,40.730385
10.813371,6,40.741289
11.810301,7,40.746784
10.917389,6,40.754995
11.983321,7,40.760828
10.447108,6,40.765834
10.777154,6,40.777858
10.873272,6,40.783047
11.954352,7,40.795575
9.917146,6,40.800086
10.746771,6,40.810584
10.247948,6,40.815534
10.476637,6,40.82694
10.326343,6,40.831901
10.963901,6,40.842756
9.65886,6,40.849279
10.864883,6,40.860551
11.383904,7,40.865051
11.758273,7,40.874583
10.044117,6,40.87978
10.373369,6,40.890905
10.161918,6,40.897483
12.004506,7,40.909177
9.664278,6,40.913175
10.684589,6,40.919289
10.844486,7,40.933052
10.894646,6,40.941179
10.984222,6,40.946112
12.005292,7,40.955307
10.747031,6,40.960121
13.007258,7,40.964284
9.578484,6,40.975267
10.473313,6,40.979468
10.645362,6,40.983463
12.540111,7,40.994751
10.44971,6,40.999855
10.008138,6,41.008482
10.774446,6,41.012719
10.400781,6,42.652895
10.375193,6,42.660765
10.126772,6,42.66538
10.301547,6,42.675596
10.106899,6,42.681497
10.712773,6,42.691496
14.441924,8,42.696521
10.090795,6,42.704309
10.072428,6,42.711607
12.015701,7,42.718348
9.954661,6,42.725467
10.339169,6,42.731613
11.818854,7,42.741552
10.811448,6,42.745592
10.247732,6,42.755604
11.984579,7,42.760873
12.147962,7,42.766434
10.67236,6,42.778168
10.154083,6,42.783822
10.906575,6,42.79706
11.974728,7,42.809899
10.791115,6,42.814625
10.662182,6,42.824359
9.581551,6,42.828739
10.792905,6,42.832784
8.878303,5,42.841069
11.690784,7,42.846004
11.931843,7,42.852763
12.047379,7,42.859818
10.926802,6,42.864357
10.201538,6,42.87451
12.006019,7,42.879701
10.76921,6,42.888332
10.120371,6,42.89421
11.992508,7,42.899174
10.290726,6,42.907127
11.58834,7,42.914801
10.839816,6,42.926409
10.7909,6,42.934306
10.61482,6,42.943385
10.530667,6,42.95662
12.038404,7,42.965203
10.234292,6,42.981711
9.022451,5,42.993453
11.761775,7,43.008446
8.825218,5,43.015754
10.087928,6,43.026363
10.794903,6,43.036252
10.250815,6,43.044671
12.008114,7,43.056216
12.02363,7,43.062215
12.129072,7,43.067639
10.39221,6,43.075984
10.127431,6,43.080343
10.917893,6,43.088958
10.276352,6,43.09369
10.593061,6,43.102892
10.699167,6,43.112651
10.901361,6,43.125275
11.128092,7,43.131812
10.545035,6,43.14301
14.302793,8,43.149528
10.324041,6,43.160469
10.129544,6,43.171463
10.068394,6,43.179662
12.172615,7,43.191242
10.538649,6,43.198431
10.323089,6,43.208668
10.786179,6,43.214798
10.106261,6,43.225727
10.037499,6,43.231778
9.026933,5,43.243737
12.060005,7,43.25143
10.069076,6,43.260495
10.862629,6,43.26756
9.920202,6,43.277351
10.06473,6,43.28425
10.324133,6,43.292808
10.65453,6,43.299614
10.557806,6,43.311176
17.992281,10,43.324099
10.500712,6,43.330537
10.226929,6,43.341177
10.057273,6,43.347596
12.270724,7,43.358426
9.476047,6,43.36641
10.520615,6,43.375558
10.915745,6,43.38154
11.963212,7,43.394281
10.887556,6,43.39974
10.060537,6,43.409804
10.354784,6,43.418058
10.328324,6,43.431584
10.864285,6,43.444456
10.430798,6,43.449431
10.691646,7,43.461347
10.500912,6,43.471552
10.618019,6,43.477514
11.91835,7,43.482736
10.795827,6,43.493848
9.952532,6,43.498583
9.970801,6,43.50881
11.981218,7,43.514669
11.801159,7,43.52615
10.848783,6,43.530431
9.841946,6,43.541367
11.875974,7,43.547202
12.020203,7,43.557297
14.455594,8,43.571458
9.845446,6,43.576536
8.889109,5,43.580578
10.817577,6,43.592409
11.564917,7,43.599753
10.087429,6,43.609781
11.947404,7,43.617329
9.885309,6,43.628351
9.970572,6,43.640611
10.608543,6,43.646878
10.093131,6,43.656435
11.901228,7,43.664459
10.86448,6,43.675768
10.804062,6,43.687654
9.859203,6,43.710343
10.265222,6,43.733963
10.269936,6,43.777425
10.885747,6,43.809301
12.018767,7,43.843805
9.974918,6,43.865864
9.988287,6,43.902913
10.795941,6,43.914167
11.992397,7,43.927924
12.035517,7,43.940629
11.577132,7,43.946429
9.611874,6,43.958479
10.886806,6,43.964192
9.993426,6,43.973857
11.929562,7,43.981122
10.165383,6,43.991292
9.699881,6,43.995638
10.69769,6,43.999825
10.736488,6,44.011351
10.418385,6,44.01687
10.731735,6,44.030384
10.127238,6,44.043068
11.945077,7,44.049492
10.024534,6,44.062678
10.444892,6,44.071716
10.457085,6,44.077355
10.513744,6,44.082646
10.931584,6,44.091566
10.663754,6,44.097764
9.968516,6,44.106602
10.908375,6,44.112468
12.083019,7,44.122164
10.881992,6,44.128162
10.991836,6,44.132487
10.014833,6,44.14198
10.388654,6,44.148005
10.03735,6,44.15756
10.678666,6,44.163325
11.292991,7,44.170111
10.41988,6,44.177222
10.013724,6,44.181889
12.969297,8,44.194838
10.879232,6,44.205888
12.317488,7,44.212516
10.098338,6,44.224241
10.254983,6,44.229028
10.866919,6,44.232909
9.942861,6,44.241595
10.599952,6,44.245988
10.038144,6,44.252084
10.137349,6,44.261056
9.916414,6,44.269645
10.131165,6,44.277669
11.982451,7,44.285532
10.10952,6,44.29707
10.674932,6,44.311982
10.864222,6,44.324799
10.894911,6,44.33387
10.777718,6,44.346617
11.922645,7,44.360778
10.879271,6,44.372827
10.42979,6,44.382761
10.268826,6,44.397424
10.686167,6,44.41231
12.259896,7,44.426556
10.691088,6,44.432453
9.551645,6,44.443729
10.594227,6,44.448145
10.924517,6,44.45824
10.093778,6,44.462416
10.743397,6,44.466811
11.96773,7,44.476239
9.084433,5,44.479807
10.052551,6,44.489456
11.721694,7,44.495048
10.325712,6,44.499354
10.860542,6,44.508996
10.327756,6,44.514523
12.148961,7,44.527509
10.551088,6,44.539987
11.419654,7,44.549822
11.887679,7,44.563551
10.049585,6,44.575018
10.417366,6,44.580889
10.346288,6,44.589925
10.906013,6,44.600603
10.653681,6,44.613959
10.563804,6,44.629453
14.234323,9,44.647449
10.715091,6,44.662651
11.930496,7,44.677643
11.825212,7,44.692273
12.019975,7,44.705449
10.280993,6,44.71236
11.902144,7,44.720952
10.470104,6,44.727284
10.570023,6,44.739844
10.551458,6,44.747854
10.767175,6,44.759172
11.443108,7,44.764477
10.557937,6,44.774383
11.851549,7,44.789405
9.931901,6,44.798405
9.819295,6,44.808964
10.049117,6,44.814424
11.864145,7,44.827456
10.826781,6,44.835284
10.775488,6,44.847186
10.920463,6,44.858654
10.305847,6,44.864018
10.279649,6,44.877954
10.665467,6,44.884276
10.147901,6,44.895226
10.318096,6,44.899696
10.118663,6,44.912788
11.028464,7,44.918746
10.731565,6,44.927992
10.37035,6,44.932589
10.822213,6,44.943601
12.062766,7,44.948665
10.852178,6,44.962343
10.871203,6,44.978214
10.555392,6,44.983982
12.066966,7,45.003808
11.405138,7,45.020633
10.863319,6,45.045839
13.011276,7,45.063427
12.21353,7,45.078377
12.037923,7,45.098247
9.866728,6,45.117159
10.854892,6,45.141199
10.49362,6,45.162331
10.512836,6,45.17915
10.137014,6,45.200287
11.989646,7,45.245685
10.189495,6,45.281675
10.693044,6,45.518463
11.932465,7,45.626447
10.431684,6,45.70054
11.849447,7,45.844443
11.960605,7,45.943032
11.990514,7,46.004328
11.681034,7,46.098494
10.806209,6,46.403888
14.394451,8,46.720298
14.298498,8,46.759127
11.293165,7,46.794139
10.888848,6,46.824979
12.022961,7,46.857577
9.89641,6,46.90379
10.396845,6,47.056369
11.960069,7,47.091816
10.138117,6,47.575116
10.222517,6,47.626079
12.163137,7,47.693204
9.090595,5,47.737138
10.905943,6,47.810005
13.012935,7,47.854697
8.826741,5,47.951744
10.892111,6,48.010493
10.38811,6,48.074224
9.606183,6,48.102348
10.896376,6,48.200952
10.73505,6,48.28413
12.124703,7,48.370321
10.210975,6,48.417319
10.647309,7,48.577083
10.354301,6,48.632502
13.683982,8,48.790194
10.433167,6,49.045172
10.472238,6,49.118311
10.777379,6,49.19257
12.011997,7,49.265895
10.238927,6,49.322938
10.991504,6,49.369304
11.820398,7,49.41993
10.143747,6,49.468931
10.821282,6,49.544099
10.881306,6,49.608166
11.932228,7,49.665356
10.898275,6,49.731765
11.795173,7,49.802877
10.885157,6,49.842325
9.882135,6,49.873733
12.033756,7,49.927358
12.072263,7,49.980954
11.712502,7,50.066529
10.856295,6,50.107917
11.611905,7,50.19859
10.835438,6,50.231972
10.054345,6,50.269712
10.227494,6,50.298152
10.657935,6,50.355355
12.162955,7,50.41721
10.064178,6,50.462988
10.757132,6,50.514456
13.114062,8,50.568248
11.47248,7,50.613363
10.270205,6,50.646962
10.451353,6,50.692477
10.814013,6,50.740036
10.555499,6,50.782331
10.726209,6,50.839018
12.104101,7,63.554874
12.226387,7,63.568271
11.806811,7,63.577747
10.997127,7,63.585119
11.841656,7,63.599677
10.24853,6,63.619601
11.899966,7,63.655456
10.337821,6,63.683901
10.326771,6,63.70193
10.813901,6,63.715914
12.736941,7,63.721195
9.986263,6,63.73289
10.614197,6,63.737562
10.68646,6,63.748144
10.490629,6,63.752075
9.578762,6,63.759266
10.038572,6,63.766195
12.621004,7,63.777984
11.996071,7,63.797835
11.942937,7,63.809121
11.041502,6,63.817894
11.666491,7,63.832286
11.824162,7,63.839753
10.048763,6,63.854743
12.052708,7,63.870688
10.793632,6,63.881141
10.455695,6,63.886761
10.436713,6,63.897051
10.382043,6,63.912816
10.816468,6,63.918535
10.632246,6,63.930823
10.042851,6,63.935038
10.757524,6,63.943336
9.981969,6,63.953173
10.21734,6,63.967747
10.389571,6,63.99089
10.361854,6,64.007269
12.063309,7,64.018031
12.004216,7,64.029191
12.043413,7,64.035997
10.761187,6,64.046353
10.630532,6,64.052502
12.137191,7,64.0638
11.961537,7,64.069402
10.157448,6,64.078531
12.159818,7,64.084881
10.766201,6,64.097688
10.241831,6,64.110121
10.844075,6,64.116311
10.504327,6,64.122633
12.261657,7,64.133677
10.400738,6,64.139786
10.781778,6,64.149491
10.879688,6,64.158774
11.134172,7,64.170673
9.09589,5,64.180912
9.952615,6,64.187513
11.987839,7,64.199146
10.068871,6,64.212745
10.758033,6,64.218462
10.305224,6,64.230515
10.556612,6,64.235893
12.067765,7,64.248425
11.599847,7,64.254653
11.199261,7,64.268571
11.20808,7,64.27871
10.998276,6,64.285293
11.774454,7,64.298477
10.569812,6,64.303296
11.586981,7,64.312958
12.150023,7,64.319418
10.704849,6,64.329214
10.279784,6,64.335538
10.955864,6,64.347543
10.19651,6,64.352747
10.004886,6,64.363205
10.140526,6,64.371567
10.420967,6,64.383609
10.736516,6,64.389059
11.886709,7,64.400322
12.01305,7,64.415597
11.761103,7,64.421242
10.81312,6,64.432949
10.105879,6,64.438377
10.499621,6,64.450948
10.234894,6,64.458864
12.008272,7,64.469766
10.597778,6,64.480225
12.034897,7,64.488124
10.392494,6,64.497522
10.295782,6,64.502244
10.908542,6,64.513961
10.984425,6,64.518662
10.36384,6,64.529128
11.936448,7,64.534182
10.463862,6,64.541552
10.114494,6,64.550069
12.051635,7,64.55503
10.785581,6,64.565264
10.153649,6,64.570182
10.91485,7,64.582536
10.874857,6,64.587626
10.797771,6,64.598706
11.788224,7,64.604646
11.134665,7,64.619964
12.251872,7,64.633451
10.632692,6,64.639557
10.838922,6,64.650698
10.630807,6,64.656101
8.845572,5,64.667741
10.992541,6,64.675125
10.841992,6,64.681648
9.444267,6,64.686661
12.002902,7,64.696528
9.860656,6,64.702645
8.901213,5,64.714816
10.809999,6,64.719859
10.275057,6,64.730909
12.324808,8,64.737804
12.109921,7,64.748101
11.774312,7,64.7532
16.348016,9,64.764858
10.553197,6,64.7701
10.461748,6,64.782796
9.45751,6,64.796514
10.095369,6,64.803009
8.870372,5,64.818541
11.864664,7,64.83306
10.297648,6,64.841005
10.963217,6,64.850209
10.867657,6,64.859322
10.74584,6,64.866629
10.183562,6,64.870697
11.672202,7,64.885531
9.846039,6,64.900569
11.962027,7,64.914973
10.799479,6,64.920733
10.031651,6,64.936128
10.133022,6,64.948445
10.789701,6,64.957212
10.079862,6,64.9671
10.526598,6,64.981801
10.180652,6,64.999389
10.167339,6,65.018271
9.023724,5,65.031521
10.258526,6,65.048068
10.511246,6,65.064538
11.902886,7,65.087617
10.52615,6,65.103562
11.75276,7,65.120352
11.891813,7,65.1543
10.475814,6,65.180082
9.882133,6,65.216248
10.861811,6,65.244652
10.839542,6,65.261237
10.739698,6,65.280314
12.449765,8,65.303762
10.09239,6,65.324453
11.760678,7,65.353265
10.227939,6,65.37013
10.487449,6,65.392486
10.641729,6,65.418103
10.767217,6,65.434877
9.830433,6,65.44556
9.732978,6,65.452643
12.014033,7,65.465405
9.702165,6,65.470582
10.736096,6,65.481054
11.944411,7,65.486172
10.789139,6,65.497056
10.882852,6,65.50256
10.871297,6,65.513204
10.449357,6,65.520531
12.129728,7,65.532857
10.606192,6,65.543974
10.450768,6,65.551079
10.470489,6,65.561958
10.210226,6,65.567728
9.959086,6,65.57169
12.188575,7,65.580903
12.003041,7,65.588282
10.033352,6,65.598651
12.16447,7,65.604924
10.26019,6,65.616265
8.844162,5,65.620982
10.326589,6,65.631835
10.483229,6,65.642626
10.68509,6,65.651194
11.987215,7,65.666885
10.642329,6,65.671427
10.833187,6,65.680557
8.92052,5,65.684225
10.039211,6,65.688049
10.165707,6,65.705598
10.441553,6,65.721756
10.625149,6,65.738354
12.021538,7,65.761996
11.441646,7,65.771355
10.882529,6,65.782881
14.009662,8,65.795119
10.665339,6,65.803299
10.177583,6,65.817014
10.808883,6,65.832383
10.71595,6,65.837906
10.671284,6,65.848044
11.952621,7,65.853188
9.9798,6,65.864172
12.11608,7,65.87132
11.91237,7,65.882917
10.881984,6,65.888016
11.779779,7,65.89872
11.760225,7,65.903486
10.442348,6,65.916886
11.622682,7,65.93378
10.531136,6,65.950366
11.783415,7,65.964498
10.551309,6,65.972156
10.265967,6,65.982704
10.417539,6,65.987446
10.818112,6,65.996933
11.979313,7,66.002798
10.84267,6,66.013945
10.894706,6,66.019169
12.111016,7,66.030956
10.460662,6,66.035892
9.910748,6,66.048156
10.896018,6,66.053089
11.972571,7,66.064745
9.051228,5,66.069667
10.454113,6,66.079713
10.255409,6,66.084151
10.865892,7,66.092024
12.066188,7,66.099123
11.820977,7,66.110798
10.833685,6,66.117725
12.119419,7,66.125441
12.608599,7,66.134799
12.139987,7,66.146934
10.135811,6,66.153343
10.897353,6,66.164597
12.05221,7,66.178508
10.46953,6,66.185029
10.920409,6,66.194888
11.584311,7,66.201205
10.771251,6,66.209455
10.679674,7,66.218743
10.655894,6,66.227702
11.922249,7,66.234788
10.331867,6,66.247888
10.524131,6,66.25324
10.471289,6,66.26492
10.217511,6,66.269941
10.137775,6,66.282393
10.475576,6,66.290187
10.842842,6,66.299981
10.542385,6,66.310709
12.205921,7,66.320442
10.228853,6,66.332015
10.008911,6,66.3378
10.84902,6,66.353141
9.938406,6,66.370011
10.917414,6,66.38311
10.77322,6,66.395475
9.966674,6,66.413188
11.606514,7,66.429848
11.873232,7,66.445996
12.22725,7,66.452417
10.124341,6,66.463213
10.87149,6,66.471444
12.079148,7,66.482672
10.578919,6,66.487017
12.167171,7,66.499274
12.003143,7,66.504267
10.650128,6,66.516433
10.77473,6,66.528922
10.813009,6,66.53412
10.830809,6,66.544547
10.504111,6,66.549964
10.427142,6,66.554752
11.71409,7,66.565221
11.918032,7,66.57049
10.886775,6,66.583892
11.847037,7,66.59457
10.432633,6,66.600342
10.906718,6,66.615188
10.851686,6,66.62143
12.053481,7,66.636106
10.767457,6,66.649884
10.85335,6,66.663123
10.872886,6,66.669741
10.882053,6,66.683243
10.747578,6,66.704843
9.626275,6,66.714705
10.883471,6,66.730952
10.812631,6,66.73726
10.913469,6,66.747846
10.942983,6,66.75515
10.777036,6,66.767543
10.089318,6,66.783411
12.05396,7,66.799914
10.51203,6,66.808091
10.750182,6,66.817203
12.129694,7,66.8344
10.574516,6,66.850993
11.995306,7,66.874901
10.699642,6,66.895973
10.926816,6,66.904107
10.299351,6,66.933343
10.620174,6,66.95604
12.079314,7,66.988629
10.339114,6,67.012411
10.684061,6,67.030625
10.015823,6,67.037974
10.943434,6,67.053315
15.369815,9,67.086547
10.879479,6,67.109067
9.901201,6,67.129777
11.883491,7,67.136917
11.785628,7,67.15438
12.012729,7,67.170132
12.033391,7,67.179715
11.953107,7,67.186111
10.830696,6,67.195904
10.105312,6,67.201083
